,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2314,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,0,0,1,1,0,0,0,0,0,1
2315,1,0,0,0,9,1,0,0,0,0,0,0,0,0,19.5,150.35,0,0,1,1,0,0,1,0,0,0
2316,1,1,1,0,32,1,1,0,0,0,0,1,1,1,93.2,2931.0,0,1,0,1,0,0,0,0,1,0
2317,0,0,0,0,21,1,1,0,1,0,0,0,0,1,82.35,1852.85,0,1,0,1,0,0,0,0,1,0
2318,1,0,0,0,24,1,1,0,1,1,0,1,1,1,104.15,2494.65,0,1,0,1,0,0,0,0,1,0
2319,0,1,0,0,1,1,0,0,0,0,0,0,0,0,45.2,45.2,1,0,0,1,0,0,0,0,1,0
2320,0,0,0,0,65,1,1,1,0,1,1,1,1,1,110.0,7138.65,0,1,0,0,1,0,0,1,0,0
2321,0,0,1,1,50,1,1,1,0,1,0,1,1,0,105.95,5341.8,0,1,0,1,0,0,0,1,0,0
2322,1,1,1,0,38,1,0,1,0,0,0,0,1,1,83.45,3147.15,0,1,0,1,0,0,0,0,1,0
2323,1,0,0,0,9,1,0,0,0,0,0,0,0,1,20.45,147.55,0,0,1,1,0,0,0,1,0,0
2324,0,0,1,0,58,1,1,1,1,1,0,1,1,1,86.1,4890.5,1,0,0,0,0,1,0,0,1,0
2325,0,0,0,0,30,1,1,1,1,1,1,0,0,1,95.0,2852.4,0,1,0,1,0,0,0,1,0,0
2326,1,0,1,1,20,1,0,0,0,0,0,0,0,0,20.0,417.65,0,0,1,1,0,0,0,0,1,0
2327,1,0,0,0,36,0,0,1,0,0,0,0,0,0,31.05,1126.35,1,0,0,0,0,1,1,0,0,0
2328,0,0,1,0,43,1,1,1,1,0,1,0,0,0,66.25,2907.35,1,0,0,1,0,0,1,0,0,0
2329,0,0,1,0,58,1,0,0,0,1,0,0,0,0,50.3,2878.55,1,0,0,0,1,0,0,1,0,0
2330,1,0,0,0,47,1,0,1,0,0,0,0,0,0,75.45,3545.1,0,1,0,1,0,0,0,1,0,0
2331,0,0,0,0,1,1,0,0,0,0,0,0,1,0,80.5,80.5,0,1,0,1,0,0,0,0,1,0
2332,1,0,1,1,42,1,0,0,0,1,0,1,1,1,92.15,3875.4,0,1,0,1,0,0,0,0,1,0
2333,0,0,1,0,68,1,1,0,0,0,0,0,0,0,25.25,1728.2,0,0,1,0,0,1,1,0,0,0
2334,0,0,1,1,60,1,1,0,0,0,0,0,0,0,74.35,4453.3,0,1,0,1,0,0,1,0,0,0
2335,0,1,1,0,23,1,0,0,0,0,0,1,1,1,90.45,2117.25,0,1,0,1,0,0,0,0,1,0
2336,0,0,1,1,65,1,0,0,0,0,0,0,0,1,19.85,1267.05,0,0,1,0,0,1,0,1,0,0
2337,0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.55,45.55,1,0,0,1,0,0,0,0,0,1
2338,1,0,1,1,36,1,1,1,0,1,0,1,1,1,104.5,3684.95,0,1,0,1,0,0,0,1,0,0
2339,1,0,1,1,22,0,0,0,1,0,0,1,0,0,39.2,849.9,1,0,0,1,0,0,0,0,1,0
2340,1,0,0,0,35,0,0,0,0,1,1,0,0,1,33.45,1175.85,1,0,0,1,0,0,0,0,0,1
2341,0,1,0,0,1,1,0,0,0,0,0,1,0,1,79.1,79.1,0,1,0,1,0,0,0,0,1,0
2342,0,0,0,1,17,1,0,0,0,0,0,0,0,0,44.6,681.4,1,0,0,0,1,0,0,0,0,1
2343,1,0,1,0,60,1,0,1,1,0,1,0,0,0,59.85,3483.45,1,0,0,0,0,1,1,0,0,0
2344,1,0,1,1,2,1,0,0,0,0,0,1,1,0,65.7,134.35,1,0,0,1,0,0,0,0,0,1
2345,1,0,0,0,12,1,0,1,0,0,0,1,0,1,85.15,979.05,0,1,0,0,1,0,0,1,0,0
2346,1,0,1,0,72,1,1,0,1,0,0,1,1,1,97.7,6869.7,0,1,0,0,0,1,0,1,0,0
2347,0,0,1,1,39,0,0,0,0,0,0,0,0,1,25.25,947.75,1,0,0,0,1,0,0,1,0,0
2348,0,0,1,0,10,1,0,1,0,0,1,0,0,1,54.95,568.85,1,0,0,1,0,0,0,1,0,0
2349,0,0,1,0,72,1,1,1,1,1,1,1,1,1,90.25,6369.45,1,0,0,0,0,1,0,1,0,0
2350,0,0,1,1,70,1,1,1,1,0,0,1,0,1,97.55,6669.05,0,1,0,1,0,0,0,1,0,0
2351,1,0,1,0,11,1,0,0,0,0,0,0,0,1,44.05,483.7,1,0,0,1,0,0,0,0,1,0
2352,0,0,0,0,41,1,0,0,0,0,1,0,0,1,74.25,3089.1,0,1,0,1,0,0,0,0,1,0
2353,1,0,1,1,59,1,1,0,1,1,0,1,1,1,106.15,6256.2,0,1,0,0,1,0,0,0,1,0
2354,1,1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,1,0,1,0,0,0,0,1,0
2355,1,0,0,0,1,1,0,0,0,0,0,0,1,1,81.95,81.95,0,1,0,1,0,0,0,0,1,0
2356,1,0,1,1,35,1,0,1,0,1,1,1,1,1,106.9,3756.45,0,1,0,1,0,0,0,0,1,0
2357,0,0,0,0,2,1,0,0,0,0,1,0,0,1,50.2,109.25,1,0,0,1,0,0,0,1,0,0
2358,0,0,1,0,12,1,0,0,0,1,1,1,1,1,74.15,741.4,1,0,0,1,0,0,0,0,1,0
2359,1,0,0,0,61,1,1,0,1,1,0,1,1,1,103.95,6423.0,0,1,0,0,1,0,0,0,1,0
2360,1,0,1,0,71,1,0,1,1,1,1,1,1,1,84.4,5969.3,1,0,0,0,0,1,0,1,0,0
2361,0,0,1,1,34,1,0,0,0,0,0,1,0,0,78.3,2564.3,0,1,0,1,0,0,0,0,1,0
2362,0,0,1,1,44,1,0,0,0,0,0,0,0,1,20.5,865.05,0,0,1,0,1,0,1,0,0,0
2363,0,1,0,0,42,1,1,0,1,0,0,0,0,1,79.35,3344.1,0,1,0,1,0,0,1,0,0,0
2364,0,0,1,0,67,1,1,0,1,1,0,0,1,1,93.15,6368.2,0,1,0,0,0,1,0,0,1,0
2365,1,0,0,0,24,1,1,0,0,1,0,1,1,1,98.75,2407.3,0,1,0,1,0,0,0,0,1,0
2366,0,0,1,0,59,1,1,1,0,0,1,0,1,1,69.1,4096.9,1,0,0,0,1,0,0,0,0,1
2367,0,0,0,1,57,1,1,1,1,1,1,1,1,0,89.55,5012.35,1,0,0,0,0,1,0,0,0,1
2368,1,0,1,1,28,1,0,0,0,0,0,0,0,1,19.55,543.8,0,0,1,1,0,0,1,0,0,0
2369,0,0,0,0,6,1,1,0,0,0,0,0,0,1,74.9,469.8,0,1,0,1,0,0,0,0,1,0
2370,0,1,1,0,52,1,0,1,0,1,1,1,1,1,104.45,5481.25,0,1,0,0,1,0,1,0,0,0
2371,0,0,1,0,54,0,0,0,1,0,0,0,0,0,30.4,1621.35,1,0,0,1,0,0,0,0,1,0
2372,1,0,1,0,48,1,0,0,1,1,0,1,1,1,97.05,4692.95,0,1,0,0,1,0,0,0,1,0
2373,1,0,1,0,36,1,1,1,1,1,1,0,1,1,106.05,3834.4,0,1,0,0,0,1,0,1,0,0
2374,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,1,1,0,0,0,0,0,1
2375,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,0,1,0,1,0,0,0,0,1,0
2376,0,0,0,0,65,1,0,0,0,0,0,0,0,1,19.55,1218.65,0,0,1,0,0,1,0,1,0,0
2377,0,0,1,1,49,1,1,0,0,0,0,1,0,0,84.5,4254.85,0,1,0,1,0,0,0,0,1,0
2378,1,0,1,0,71,1,1,1,1,1,1,1,1,1,115.15,8078.1,0,1,0,0,0,1,0,1,0,0
2379,1,0,0,0,65,1,1,0,0,0,0,0,0,0,26.5,1698.55,0,0,1,0,0,1,1,0,0,0
2380,0,1,1,0,69,1,1,1,1,0,0,0,0,1,84.9,5785.65,0,1,0,1,0,0,0,1,0,0
2381,1,1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,0,0,1,0,0,0,0,0,1
2382,1,0,0,0,7,1,0,0,0,0,0,0,0,1,69.9,497.3,0,1,0,1,0,0,0,0,0,1
2383,1,0,0,0,42,1,0,0,0,0,0,0,0,1,20.75,844.45,0,0,1,0,0,1,1,0,0,0
2384,0,0,1,1,72,1,1,0,1,1,1,1,1,0,110.9,7922.75,0,1,0,0,0,1,0,1,0,0
2385,0,0,0,0,11,1,0,0,0,0,0,0,0,0,19.55,223.15,0,0,1,0,0,1,0,1,0,0
2386,1,1,0,0,8,1,1,0,0,0,0,0,1,0,85.2,695.75,0,1,0,1,0,0,0,0,1,0
2387,0,0,1,0,66,1,1,1,1,1,1,1,1,0,91.7,6075.9,1,0,0,0,0,1,1,0,0,0
2388,1,1,0,0,1,1,1,0,0,0,0,0,0,1,74.45,74.45,0,1,0,1,0,0,0,0,0,1
2389,1,0,0,0,7,1,0,1,1,0,1,1,1,1,78.5,571.05,1,0,0,1,0,0,0,0,1,0
2390,0,0,0,0,8,1,1,0,0,0,0,0,0,1,74.85,572.45,0,1,0,1,0,0,0,0,1,0
2391,1,1,0,0,2,1,1,0,0,0,0,0,1,1,84.05,186.05,0,1,0,1,0,0,0,0,1,0
2392,0,0,1,0,55,1,1,1,1,0,0,1,0,1,96.75,5238.9,0,1,0,1,0,0,0,0,1,0
2393,1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,0,0,1,1,0,0,1,0,0,0
2394,1,1,1,0,1,1,0,0,0,0,0,0,0,1,20.85,20.85,0,0,1,1,0,0,0,0,0,1
2395,1,0,1,0,59,1,1,0,1,0,0,1,1,0,101.1,6039.9,0,1,0,1,0,0,0,0,1,0
2396,0,0,1,0,44,1,1,1,0,1,0,0,0,1,84.8,3626.35,0,1,0,1,0,0,0,1,0,0
2397,1,0,0,0,56,1,0,0,0,0,0,0,0,1,19.55,1080.55,0,0,1,0,0,1,1,0,0,0
2398,1,0,1,1,72,1,1,1,1,1,0,1,1,0,109.55,7887.25,0,1,0,0,0,1,0,1,0,0
2399,1,1,0,0,38,1,0,0,0,0,0,0,0,0,20.2,735.9,0,0,1,0,0,1,0,0,0,1
2400,0,0,0,0,3,0,0,1,1,0,0,0,0,1,35.45,106.85,1,0,0,1,0,0,0,0,0,1
2401,1,0,1,0,72,1,1,1,1,1,1,1,1,0,112.1,7965.95,0,1,0,0,0,1,0,1,0,0
2402,0,1,1,0,62,1,1,0,1,0,0,0,1,1,89.8,5629.55,0,1,0,1,0,0,1,0,0,0
2403,0,0,0,1,56,1,0,0,0,0,0,0,0,1,21.2,1238.65,0,0,1,0,1,0,0,0,0,1
2404,0,0,1,1,43,1,0,1,0,1,1,1,1,1,79.15,3566.6,1,0,0,0,0,1,0,1,0,0
2405,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.05,19.05,0,0,1,1,0,0,0,0,0,1
2406,0,0,1,1,68,1,0,1,1,1,0,1,1,1,105.25,7173.15,0,1,0,0,0,1,1,0,0,0
2407,1,0,1,1,56,1,1,1,0,1,1,1,1,1,109.6,5953.0,0,1,0,1,0,0,0,0,0,1
2408,1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.95,45.95,1,0,0,1,0,0,0,0,0,1
2409,1,1,1,0,70,1,1,0,1,0,1,1,1,1,105.55,7195.35,0,1,0,0,1,0,1,0,0,0
2410,0,1,0,0,2,1,1,0,0,0,0,0,0,1,72.6,154.3,0,1,0,1,0,0,0,0,0,1
2411,0,0,0,0,17,1,0,1,0,0,0,1,1,0,93.85,1625.65,0,1,0,1,0,0,0,0,1,0
2412,0,0,0,0,22,1,0,0,0,0,0,0,0,0,20.3,475.1,0,0,1,0,1,0,0,0,0,1
2413,1,0,0,0,7,1,0,0,0,1,1,0,1,0,62.8,418.3,1,0,0,1,0,0,1,0,0,0
2414,0,0,1,0,72,1,0,0,0,0,0,0,0,0,19.7,1421.9,0,0,1,0,0,1,0,1,0,0
2415,1,0,1,1,56,1,1,1,1,0,0,0,1,0,68.75,3815.4,1,0,0,0,1,0,1,0,0,0
2416,1,0,1,0,35,1,0,0,1,0,1,0,0,0,56.85,1861.1,1,0,0,1,0,0,0,0,1,0
2417,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,0,0,1,1,0,0,0,0,0,1
2418,1,0,1,0,72,1,1,0,0,1,0,1,1,1,97.85,6841.3,0,1,0,0,0,1,0,0,1,0
2419,1,0,1,1,62,1,0,1,0,1,1,1,0,1,70.75,4263.45,1,0,0,0,1,0,1,0,0,0
2420,0,1,1,1,56,1,1,1,0,1,0,1,1,1,104.55,5794.65,0,1,0,0,1,0,1,0,0,0
2421,0,0,0,0,45,1,0,1,0,1,0,1,1,1,75.95,3273.8,1,0,0,1,0,0,0,0,1,0
2422,0,0,1,0,51,1,0,1,1,1,1,1,1,1,83.85,4307.1,1,0,0,0,0,1,0,1,0,0
2423,0,0,0,1,9,1,0,0,0,0,0,0,0,0,20.4,184.1,0,0,1,1,0,0,0,0,0,1
2424,1,0,0,0,70,1,0,1,0,1,1,1,1,0,79.6,5589.45,1,0,0,0,0,1,1,0,0,0
2425,0,0,1,0,70,1,1,1,1,1,0,1,0,1,99.35,6944.5,0,1,0,0,0,1,0,1,0,0
2426,1,0,1,1,25,1,0,0,0,0,0,0,0,1,18.7,383.65,0,0,1,0,0,1,0,0,0,1
2427,1,0,0,0,65,1,1,0,1,0,1,1,1,1,105.05,6744.25,0,1,0,0,1,0,1,0,0,0
2428,1,0,0,0,50,0,0,0,1,1,1,0,0,0,39.7,1932.75,1,0,0,0,0,1,0,1,0,0
2429,1,0,0,0,18,1,0,0,1,1,0,0,0,0,77.8,1358.6,0,1,0,1,0,0,0,0,1,0
2430,0,0,1,1,34,1,0,0,0,0,0,0,0,0,20.8,635.9,0,0,1,1,0,0,0,0,0,1
2431,0,0,1,0,23,1,0,0,0,0,0,0,0,0,19.3,486.2,0,0,1,0,1,0,0,1,0,0
2432,1,0,1,1,3,1,0,0,0,0,0,0,1,1,80.3,250.05,0,1,0,1,0,0,0,0,1,0
2433,0,1,0,0,13,1,0,0,1,0,0,1,0,1,59.9,788.35,1,0,0,1,0,0,0,0,1,0
2434,0,0,0,0,8,0,0,1,0,0,0,0,0,1,30.45,226.45,1,0,0,1,0,0,0,0,1,0
2435,1,1,0,0,17,1,0,0,1,1,0,1,0,1,89.15,1496.9,0,1,0,1,0,0,0,0,1,0
2436,1,0,0,0,61,1,1,1,1,1,1,1,1,1,118.6,7365.7,0,1,0,0,1,0,0,0,1,0
2437,1,0,1,0,26,1,0,0,1,1,0,1,1,1,73.5,1905.7,1,0,0,0,0,1,0,1,0,0
2438,0,0,1,1,71,1,1,1,0,1,1,1,1,0,85.45,6300.85,1,0,0,0,1,0,0,0,1,0
2439,1,0,1,1,59,1,1,0,0,0,0,0,0,0,25.45,1534.05,0,0,1,0,0,1,0,0,0,1
2440,0,0,1,1,15,1,0,0,1,1,1,0,1,1,69.5,1071.4,1,0,0,1,0,0,0,0,0,1
2441,1,0,1,0,72,1,1,1,1,1,1,0,0,1,94.25,6849.75,0,1,0,0,0,1,1,0,0,0
2442,1,0,0,0,15,1,0,0,0,1,0,0,1,1,59.45,892.65,1,0,0,1,0,0,0,0,1,0
2443,1,0,1,0,28,1,1,0,0,0,0,0,0,0,25.55,672.2,0,0,1,0,1,0,0,0,0,1
2444,1,0,1,1,67,1,1,1,0,0,1,1,1,0,106.7,7009.5,0,1,0,0,0,1,0,1,0,0
2445,1,0,0,0,3,0,0,0,0,0,0,1,0,1,34.8,113.95,1,0,0,1,0,0,0,1,0,0
2446,0,0,1,1,25,1,0,0,1,0,0,0,0,1,75.5,1901.05,0,1,0,1,0,0,0,0,1,0
2447,0,0,0,0,19,1,0,0,0,0,0,0,0,0,18.8,279.2,0,0,1,0,1,0,0,0,0,1
2448,1,0,0,0,6,1,0,0,0,0,1,0,0,1,49.65,267.35,1,0,0,1,0,0,1,0,0,0
2449,1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.15,44.15,1,0,0,1,0,0,1,0,0,0
2450,1,1,1,0,3,1,0,0,1,0,0,0,0,1,74.6,239.05,0,1,0,1,0,0,1,0,0,0
2451,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.2,19.2,0,0,1,1,0,0,0,0,0,1
2452,1,0,1,1,34,0,0,1,0,1,1,1,1,0,61.25,1993.2,1,0,0,0,1,0,0,0,0,1
2453,0,0,1,1,45,1,1,0,1,1,0,1,1,0,78.75,3600.65,1,0,0,0,1,0,0,1,0,0
2454,1,0,0,0,17,1,0,0,0,0,0,0,0,0,19.9,323.15,0,0,1,0,1,0,1,0,0,0
2455,0,1,0,0,26,1,0,0,0,0,0,0,0,0,19.3,504.2,0,0,1,0,1,0,0,1,0,0
2456,0,0,0,0,22,1,1,0,0,0,0,0,1,0,83.05,1799.3,0,1,0,1,0,0,0,0,1,0
2457,1,0,0,0,3,1,1,0,0,0,0,0,0,1,75.5,220.6,0,1,0,1,0,0,0,0,1,0
2458,1,0,0,0,27,1,0,0,1,1,1,1,1,0,78.2,2078.95,1,0,0,0,1,0,0,0,0,1
2459,0,0,1,0,36,1,1,0,0,0,0,1,1,1,95.4,3474.2,0,1,0,1,0,0,0,0,1,0
2460,0,1,1,0,3,0,0,0,0,0,0,1,0,1,36.45,93.7,1,0,0,1,0,0,0,0,0,1
2461,1,0,0,0,12,1,1,0,0,0,1,1,1,1,75.85,854.45,1,0,0,0,1,0,0,0,0,1
2462,1,0,0,0,43,0,0,0,0,1,0,1,1,1,49.05,2076.2,1,0,0,1,0,0,1,0,0,0
2463,0,1,0,0,4,1,0,0,0,1,0,1,1,1,94.75,422.4,0,1,0,1,0,0,0,0,1,0
2464,0,0,0,1,23,0,0,1,1,0,1,0,0,0,40.65,947.4,1,0,0,0,1,0,1,0,0,0
2465,1,0,0,0,13,1,0,0,0,0,0,0,0,1,20.3,275.4,0,0,1,1,0,0,0,0,0,1
2466,1,1,0,0,7,1,0,0,0,0,0,1,1,1,89.15,574.35,0,1,0,1,0,0,0,0,1,0
2467,0,0,0,0,2,1,0,1,0,1,0,0,0,1,55.1,113.35,1,0,0,1,0,0,0,0,0,1
2468,1,1,0,0,42,1,1,0,0,0,0,1,0,1,84.65,3541.35,0,1,0,1,0,0,0,0,1,0
2469,0,0,1,1,72,1,1,1,1,1,1,1,0,0,82.3,5815.15,1,0,0,0,0,1,1,0,0,0
2470,1,1,1,0,6,1,1,0,0,0,0,0,1,1,84.35,474.9,0,1,0,1,0,0,0,0,1,0
2471,1,0,0,0,5,1,1,0,1,0,0,0,1,1,64.0,370.25,1,0,0,1,0,0,0,0,1,0
2472,1,1,0,0,44,1,1,1,1,1,0,1,1,1,109.8,4860.35,0,1,0,0,1,0,0,1,0,0
2473,0,0,0,0,14,1,0,0,0,0,0,1,1,1,92.9,1337.45,0,1,0,1,0,0,0,0,1,0
2474,1,0,0,1,17,1,1,0,1,1,1,0,0,1,92.7,1556.85,0,1,0,1,0,0,0,1,0,0
2475,1,0,0,0,46,1,1,1,1,0,0,0,0,0,84.25,3847.6,0,1,0,1,0,0,0,0,0,1
2476,1,0,1,0,46,1,1,1,0,0,0,0,0,0,55.0,2473.95,1,0,0,1,0,0,1,0,0,0
2477,0,0,0,0,35,1,1,0,0,0,0,0,0,0,26.2,954.9,0,0,1,0,1,0,1,0,0,0
2478,0,0,0,0,33,1,0,0,1,1,0,0,0,1,79.0,2576.8,0,1,0,1,0,0,0,1,0,0
2479,0,1,1,1,34,1,1,0,1,1,1,1,1,1,108.9,3625.2,0,1,0,1,0,0,0,0,1,0
2480,1,0,0,0,3,1,0,0,0,0,0,0,0,1,69.85,199.85,0,1,0,1,0,0,0,0,1,0
2481,1,0,0,0,21,1,0,0,1,0,1,1,1,1,99.15,1956.4,0,1,0,1,0,0,1,0,0,0
2482,1,0,1,1,58,1,1,1,0,1,1,1,0,0,75.8,4415.75,1,0,0,0,0,1,0,0,0,1
2483,0,0,1,0,31,1,0,1,1,1,1,0,1,1,75.5,2424.45,1,0,0,0,1,0,0,1,0,0
2484,0,1,0,0,71,1,1,0,1,0,1,1,1,1,106.8,7623.2,0,1,0,0,0,1,0,0,1,0
2485,0,0,1,1,22,1,0,1,1,0,1,0,0,1,57.95,1271.8,1,0,0,1,0,0,0,0,0,1
2486,0,0,0,0,1,1,0,0,1,0,0,0,0,0,50.65,50.65,1,0,0,1,0,0,0,0,0,1
2487,0,1,1,1,71,1,1,0,1,1,1,0,1,1,72.9,5139.65,1,0,0,0,1,0,1,0,0,0
2488,1,0,1,0,67,1,1,0,1,1,1,1,1,1,109.7,7344.45,0,1,0,0,1,0,0,1,0,0
2489,1,1,1,0,64,1,0,1,1,1,0,0,1,0,97.0,6430.9,0,1,0,0,1,0,1,0,0,0
2490,0,0,1,0,29,0,0,0,0,0,0,1,0,0,33.75,1009.25,1,0,0,1,0,0,0,0,0,1
2491,0,0,1,0,15,1,1,0,0,1,0,1,1,1,101.1,1504.05,0,1,0,1,0,0,0,0,1,0
2492,1,0,0,1,2,1,0,0,1,0,0,0,0,0,51.55,106.2,1,0,0,1,0,0,0,0,0,1
2493,1,0,0,1,11,1,0,0,0,0,0,0,0,0,20.1,221.35,0,0,1,1,0,0,0,1,0,0
2494,0,0,1,0,62,1,1,0,0,0,0,0,0,1,23.75,1446.8,0,0,1,0,1,0,0,1,0,0
2495,0,1,1,0,53,1,1,1,0,0,1,0,0,1,60.05,3229.65,1,0,0,0,1,0,0,0,1,0
2496,0,0,0,1,37,1,0,1,1,0,1,0,0,0,61.45,2302.35,1,0,0,0,0,1,0,1,0,0
2497,0,0,0,0,38,1,1,1,1,0,0,1,1,1,104.85,3887.25,0,1,0,0,1,0,0,0,1,0
2498,1,0,0,0,5,1,0,0,1,0,0,1,1,1,96.25,512.45,0,1,0,1,0,0,0,0,1,0
2499,0,0,1,0,28,1,0,1,1,0,1,0,0,0,60.9,1785.65,1,0,0,1,0,0,0,0,0,1
2500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,1,1,0,0,0,0,0,1
2501,1,0,0,0,66,1,0,1,1,1,0,0,0,1,61.15,4017.45,1,0,0,0,0,1,1,0,0,0
2502,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.05,42.7,0,0,1,1,0,0,0,0,0,1
2503,0,0,0,0,17,1,0,0,0,1,0,0,0,1,76.65,1313.55,0,1,0,1,0,0,0,0,1,0
2504,0,1,0,1,1,1,0,0,0,1,0,0,0,1,50.15,50.15,1,0,0,1,0,0,0,0,0,1
2505,1,0,0,0,10,1,1,0,0,1,0,1,1,1,100.6,1060.2,0,1,0,1,0,0,0,0,1,0
2506,1,0,0,0,25,1,0,0,0,0,0,0,0,0,19.8,475.2,0,0,1,0,0,1,0,1,0,0
2507,1,0,1,1,72,1,1,1,1,0,1,0,0,0,66.75,4760.3,1,0,0,0,0,1,0,1,0,0
2508,0,0,0,0,18,1,1,0,0,1,0,1,0,1,89.6,1633.0,0,1,0,0,1,0,0,1,0,0
2509,0,0,0,0,66,1,1,0,1,0,1,1,1,1,104.25,6860.6,0,1,0,0,1,0,0,0,1,0
2510,0,0,0,0,19,1,0,0,0,0,0,0,0,1,19.95,373.5,0,0,1,0,0,1,0,0,0,1
2511,0,0,0,1,25,0,0,1,0,0,0,1,0,1,40.65,970.55,1,0,0,0,1,0,0,1,0,0
2512,1,0,0,0,13,1,1,1,1,0,0,1,0,1,96.65,1244.5,0,1,0,1,0,0,0,0,1,0
2513,0,0,0,1,18,1,1,0,0,1,0,0,0,1,80.55,1406.65,0,1,0,1,0,0,0,1,0,0
2514,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,0,1,1,0,0,0,0,0,1
2515,0,0,1,1,4,1,0,0,0,0,0,0,0,0,19.9,76.65,0,0,1,0,0,1,0,0,0,1
2516,0,0,1,0,51,1,1,1,1,0,0,0,1,1,96.4,4911.05,0,1,0,0,1,0,0,1,0,0
2517,1,0,1,1,68,1,1,1,1,1,0,1,0,1,73.0,5163.0,1,0,0,0,1,0,0,1,0,0
2518,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,28.3,0,0,1,0,1,0,0,1,0,0
2519,1,0,0,0,31,1,1,0,0,1,0,0,1,1,89.9,2806.9,0,1,0,1,0,0,0,0,1,0
2520,1,0,0,0,10,1,1,0,0,0,0,0,0,1,75.75,777.3,0,1,0,1,0,0,0,0,0,1
2521,0,0,1,1,2,1,0,0,0,0,0,1,1,1,89.55,185.55,0,1,0,1,0,0,1,0,0,0
2522,1,0,0,0,68,0,0,0,1,0,1,0,1,0,44.95,3085.35,1,0,0,1,0,0,0,0,1,0
2523,0,0,1,0,11,1,0,0,0,0,0,1,0,1,55.05,608.15,1,0,0,1,0,0,1,0,0,0
2524,1,0,0,0,25,0,0,1,1,1,0,1,1,0,61.05,1540.2,1,0,0,0,1,0,0,0,1,0
2525,1,0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,1,0,0,0,0,1,0,1,0,0
2526,1,0,0,0,35,1,0,0,0,0,0,0,0,0,21.1,741.0,0,0,1,0,1,0,0,0,0,1
2527,0,1,1,0,20,1,0,0,1,0,0,0,0,1,73.65,1463.5,0,1,0,1,0,0,0,0,1,0
2528,0,0,0,1,69,1,1,1,1,1,1,1,0,1,79.45,5502.55,1,0,0,0,0,1,0,1,0,0
2529,0,1,1,0,16,1,1,0,0,1,0,1,1,1,98.75,1587.55,0,1,0,1,0,0,0,0,1,0
2530,1,0,1,1,3,0,0,1,0,0,0,0,0,0,29.7,91.7,1,0,0,1,0,0,0,1,0,0
2531,0,0,1,1,29,0,0,1,1,1,1,0,1,1,55.35,1636.95,1,0,0,0,1,0,0,1,0,0
2532,0,0,1,1,68,1,0,0,0,0,0,0,0,1,19.95,1303.25,0,0,1,0,0,1,1,0,0,0
2533,0,0,0,0,6,0,0,0,1,0,0,0,0,1,30.5,208.7,1,0,0,1,0,0,0,1,0,0
2534,0,0,0,0,20,1,1,0,0,1,0,1,0,1,88.7,1761.45,0,1,0,1,0,0,0,0,1,0
2535,0,0,1,1,72,1,1,1,1,1,1,1,1,1,112.6,8126.65,0,1,0,0,0,1,0,1,0,0
2536,0,0,1,0,52,1,1,0,1,0,1,0,1,1,95.65,5088.4,0,1,0,1,0,0,0,1,0,0
2537,1,0,1,1,49,1,1,0,1,0,0,1,1,1,98.35,4889.2,0,1,0,1,0,0,0,0,1,0
2538,1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.95,69.95,0,1,0,1,0,0,0,0,1,0
2539,0,0,1,1,42,1,1,1,1,0,0,1,0,1,69.4,3058.3,1,0,0,1,0,0,1,0,0,0
2540,0,0,1,0,52,1,1,0,1,0,1,0,0,0,61.35,3169.55,1,0,0,1,0,0,1,0,0,0
2541,0,0,0,0,16,1,0,0,0,0,0,0,0,1,20.6,330.25,0,0,1,1,0,0,0,1,0,0
2542,1,0,1,0,72,1,1,0,0,0,0,0,0,0,25.65,1887.0,0,0,1,0,0,1,1,0,0,0
2543,1,0,0,0,9,1,0,0,0,1,0,0,1,1,85.3,781.4,0,1,0,1,0,0,0,1,0,0
2544,1,0,1,1,68,1,1,1,0,1,1,1,1,0,111.75,7511.3,0,1,0,0,0,1,0,1,0,0
